Date,Price,IndGlobalCAN_lag96,NewForSaleSAAR.USA_lag96,NewForSaleAct.USA_lag94,IndGlobalQc_lag95,price_trend_sma96,ConstSpendNonRes.USA_lag96,CDN.AVG.OVER.10.AVG_lag95,HsSglSAAR.QC_lag96,BdgPmtTotSAAR.USA_lag96,NewSoldSAAR.USA_lag96,HsSglAct.USA_lag96,BD.CDN.LONG.DQ.YLD_lag96,ExistSoldPrice.USA_lag96,BD.CDN.10YR.DQ.YLD_lag94,IndNAHB.USA_lag96,NewSoldAct.USA_lag96,US_PPI_Lumber_lag96,Dollar.US.dollar.CDN_lag96,HsTotSAAR.STH_lag96,ExistMthSply.USA_lag96,CDN.AVG.5YTO10Y.AVG_lag96,HsSglSAAR.CAN_lag96,ExistForSaleInv.USA_lag96,NewMthSply.USA_lag96,BdgPmtTotAct.USA_lag96,BdgPmtMltSAAR.USA_lag94,ExistSoldSAAR.USA_lag96,InventaireSciageRes.CAN_lag96,ValeurExport.PaysExport_lag94,HsTotAct.USA_lag96,BD.CDN.5YR.DQ.YLD_lag94,InventaireSciageRes.CB_lag96,STH_LBR_INV_lag96,WST_LBR_SHPMT_lag96,TotShip.ON_lag96,InventaireSciageRes.AB_lag95,NewSoldMedPrice.USA_lag96,BD.CDN.7YR.DQ.YLD_lag93,US_Lbr_Exp_lag96,HsTotSAAR.USA_lag95,BD.CDN.3YR.DQ.YLD_lag96,BD.CDN.RRB.DQ.YLD_lag96,IndNAR_HAI.USA_lag96,HsMltAct.USA_lag95,y
2013-01-24,315,0.3119330670886402,0.23809798409508054,0.20970285374087583,0.31316673119986227,0.3638205765865341,0.00012519076250899213,0.8345864661654137,0.5307901168481857,0.05356009821574392,0.11531008159625133,0.20802616380460187,0.8269230769230769,0.06169859160175495,0.8953068592057761,0.0588513072884842,0.24534099607227222,0.15911451892065975,1.0197072211059957,0.08610081146251047,0.5778944853253816,0.8037037037037036,0.3224776336175508,0.8129733757871176,0.49831375415782797,0.19937341032446965,0.09527090341083105,0.441077037754642,0.5438809993575906,0.20954603951030942,0.1923226529506583,0.8843283582089553,0.39453394513595574,0.3798047496059791,0.30306274529562127,0.1402037063583087,0.536664808477783,0.17594786346233127,0.84469696969697,0.6723159886458018,0.04562268803945746,0.7747747747747747,0.6554054054054054,1.835585281201555,0.1238271758482363,336
2013-01-31,316,0.31827055920390457,0.22733578893691941,0.20214009834358238,0.31853723600181105,0.3683337938657085,9.577627800699126e-05,0.868421052631579,0.5321215098380192,0.05262451363428644,0.11538160569043865,0.2086832733871577,0.846153846153846,0.06629512204651977,0.8700361010830323,0.05558172607277573,0.24528221499931602,0.15131217858774493,1.0092929129636905,0.046118002380656775,0.5972041436778945,0.8592592592592592,0.3402804339893164,0.8304338430140517,0.48920233182014417,0.18415368657107806,0.10431131452574594,0.42349879643944544,0.5710083352153155,0.21081168161756342,0.18103549056446877,0.8432835820895522,0.411211873820557,0.3603961975666792,0.2788448573307909,0.13601008508000645,0.535518483967925,0.17600607154153103,0.8257575757575759,0.6942287843839446,0.033323811590628805,0.8333333333333335,0.6824324324324323,1.839954580243038,0.11564049213700758,338
2013-02-07,319,0.32985479553653096,0.21791199949965234,0.19677365234946942,0.32711772418033647,0.3738601823708203,7.783494307343557e-05,0.8421052631578949,0.534759501468558,0.056361659605745906,0.11385170942061895,0.21148785139133247,0.8807692307692305,0.07497179480384153,0.8447653429602887,0.05629834842677034,0.23881984512156362,0.1426281918813137,1.0057265844041807,0.01929141678950963,0.608731057851368,0.8888888888888888,0.33674505225994467,0.8344827617269661,0.48303855245789995,0.17960765470106793,0.11676577330163396,0.4067225783577222,0.5892133535410404,0.2227397418820019,0.17897999851830904,0.8283582089552238,0.42625546392177815,0.34296904016787266,0.26092871431095266,0.1296004244009038,0.5299198170960322,0.16655391310878298,0.7916666666666667,0.693247814130488,0.029792057829839624,0.8693693693693694,0.689189189189189,1.879888818127914,0.1213789006465508,351
2013-02-14,326,0.3443341186363158,0.20977034836256125,0.19310433236779456,0.33576407411409015,0.37993920972644357,7.426172533039298e-05,0.8233082706766917,0.5377389209026804,0.0641787404930304,0.11135163246960655,0.21763058604848,0.8538461538461537,0.0874958286597538,0.823104693140794,0.05925286449437528,0.2282007501833918,0.1336449293622397,1.0082789735016882,0.005093684306220259,0.6131288491888756,0.8592592592592592,0.31910888599401255,0.8279527366978887,0.4788291069416597,0.18576496987385627,0.1311475661399808,0.3923786648126584,0.5972728508288516,0.242460898549607,0.18608490832922753,0.794776119402985,0.4366462220998928,0.3291484125850861,0.25111705590317646,0.122639302986005,0.5223965267359132,0.1527700898144344,0.7500000000000002,0.674066485374439,0.03327287435265103,0.8333333333333335,0.6554054054054054,1.9550069394471037,0.13613297024851603,355
2013-02-21,336,0.3581053224253541,0.2026793990270126,0.19063295500781452,0.3413321779373071,0.3880445795339411,9.031950674133601e-05,0.8120300751879701,0.5396627988886842,0.07468194521051619,0.10826800000364212,0.227554328953044,0.8423076923076922,0.1031730916939706,0.7725631768953066,0.06184906947083918,0.215943693184092,0.12491673893461241,1.0157679780280122,0.0007439460980599444,0.6124140020866844,0.8333333333333333,0.2986599791388005,0.8156889931581806,0.47604682666532705,0.2006446240540315,0.14596997944227208,0.38158508797088464,0.5950105338255374,0.26710583030008744,0.20025208045502996,0.753731343283582,0.4395151845098262,0.3198195048691659,0.249366536469251,0.11676119256029427,0.515476323970109,0.14154686700058483,0.8219696969696972,0.6440057489174854,0.042011708384710134,0.8198198198198199,0.6081081081081081,2.061776358603557,0.15499326981455339,364
2013-02-28,338,0.3675652198907553,0.19640771279765823,0.1888690517376448,0.340677907150841,0.3964262687666942,0.00014308838034475182,0.755639097744361,0.5391341661748674,0.08647746267258016,0.10498743745866623,0.24170193204502094,0.8269230769230769,0.12130945198620546,0.823104693140794,0.061490758379698085,0.2045674371229549,0.11699796955044972,1.0271110402585475,0.003461343807673045,0.6086030008325924,0.7999999999999998,0.2866863756415887,0.8025367552794147,0.47416454247123174,0.22226560871759715,0.15968839729032008,0.37545987999903296,0.5822501092778856,0.2932890689218273,0.21938337559490195,0.7723880597014924,0.43199338874164495,0.3158675292604318,0.25563381062050006,0.1136005643516591,0.5116869235476389,0.139776508405276,0.8143939393939397,0.61038655342946,0.054254007398273685,0.7837837837837838,0.5945945945945945,2.196230826576382,0.17305036821631295,371
2013-03-07,351,0.36911061130961986,0.190723852443627,0.1873570090616128,0.33190056275279645,0.4062816616008105,0.00028035076071301863,0.774436090225564,0.5347560535095279,0.09817148179359891,0.10189656919181733,0.2605162467460775,0.7769230769230766,0.14121077761617284,0.815884476534296,0.05558172607277573,0.19659074499927187,0.1104429659700552,1.0412246628634028,0.010465018364644196,0.6037123296059275,0.7555555555555553,0.29447611944965724,0.7933412461733753,0.4726550855694196,0.24864691582914145,0.17052659562183786,0.37512107306373443,0.5588152839326836,0.3155605595053667,0.24138065408595843,0.7649253731343283,0.411211873820557,0.31817766101674394,0.2698755329682473,0.11479189033363268,0.5121091767547772,0.15435128017263744,0.7500000000000002,0.5805298490014318,0.0683864742293464,0.7477477477477479,0.5337837837837838,2.3514338605279725,0.1866950755348338,375
2013-03-14,355,0.3606099830123686,0.1855032729438333,0.18564993127572005,0.3180731018301355,0.4164133738601823,0.0006019213867377022,0.763157894736842,0.5259260263776608,0.10843695891167382,0.09925617692992739,0.2834765189216841,0.796153846153846,0.16177957524270448,0.7545126353790613,0.04276879442135961,0.1937126279957998,0.10564933009198696,1.0565236854429894,0.01947843974626995,0.599636583591985,0.7740740740740739,0.3288143811585986,0.7916384267921142,0.47122084215299886,0.27702640845455917,0.1766504480548649,0.38064333979361,0.5252566263112768,0.3279541011173744,0.26411027713666,0.6902985074626865,0.376068617926435,0.32662199998720354,0.2910125660438879,0.12115160442666117,0.5120364846932928,0.188825534793585,0.7348484848484851,0.5598586697986897,0.08336083378545012,0.7702702702702704,0.581081081081081,2.513883469357211,0.19751916619647972,370
2013-03-21,364,0.34581852105767297,0.1810490025097673,0.18330091827674466,0.3035119040892731,0.4271898314451503,0.0011742163258977385,0.7105263157894737,0.515219785094577,0.11621391981360507,0.09682366648459073,0.30620757083031186,0.7846153846153843,0.18030490218668516,0.747292418772563,0.026670892687742365,0.1943530885684145,0.10238767245717861,1.0695010330752612,0.03024239126845596,0.5977828012406441,0.7666666666666666,0.37847483677245686,0.795727198850863,0.4704824177957527,0.3015174355307251,0.17622582820744082,0.38792791587468356,0.48503215033385816,0.3245034923907926,0.285296608233946,0.667910447761194,0.33252936949165646,0.3370202038525143,0.3138226043086374,0.1302239923156211,0.5053153859188302,0.23340197977053334,0.7348484848484851,0.5462043919683458,0.09827006609124533,0.7612612612612614,0.6081081081081081,2.65844022497679,0.20841465608311935,369
2013-03-28,371,0.3299630912025222,0.17777096375942114,0.18002071828283173,0.29253334923662777,0.43888735378097055,0.0019027363466639017,0.7330827067669174,0.5060075647122844,0.12050915783301708,0.09423059995829275,0.32337061848312904,0.7423076923076921,0.1936724543481172,0.7545126353790613,0.012149976466830914,0.19611237735645792,0.10027185864896171,1.0758878097927267,0.043001984106387,0.5994361318992807,0.6962962962962962,0.42772828941750696,0.8025972019051202,0.4712899730545268,0.3154522175844051,0.16850967058740235,0.39183267826126467,0.4423267312703323,0.30182916010767474,0.3026285112533398,0.6604477611940298,0.28832681682083505,0.34417882529865196,0.3320475503933179,0.13873530163230197,0.48579241898703085,0.27494540734862527,0.6893939393939394,0.5355004757317307,0.11220715166461159,0.6846846846846848,0.5675675675675675,2.7491607954422466,0.22227356058438955,369
2013-04-04,375,0.31827055920390457,0.17607907784631016,0.17615065813351527,0.2883387821395278,0.45095330201713146,0.0024577147185163534,0.7406015037593987,0.5016595986362011,0.1203294663035347,0.09110853999292023,0.3296268778913039,0.7499999999999998,0.1987679276270038,0.711191335740072,0.004068002040381685,0.19659074499927187,0.09891575215480919,1.0713970973927271,0.05800233038599434,0.6058817249152717,0.7222222222222221,0.46084554127218547,0.809238073390808,0.4744936684861667,0.3121629749469311,0.15712315363997287,0.38721550390766213,0.40132524524029556,0.2668980440802445,0.3137948503117459,0.6231343283582089,0.25119365108886615,0.34290440961509816,0.3394293065544485,0.14341178075413885,0.45022329625304325,0.3003206145851791,0.6780303030303032,0.5236803813101752,0.12411833945745998,0.6531531531531533,0.6216216216216216,2.7478706962978667,0.24052403795803415,353
2013-04-11,370,0.3146133165056151,0.17611307276158294,0.17218971005688055,0.2896694289423358,0.4624666114027818,0.0024922457000366776,0.6917293233082706,0.5042413287633398,0.11541393852745097,0.08727126551634701,0.3215392512034441,0.7576923076923074,0.19379617938050164,0.7039711191335739,0.005803204057681921,0.19392820753156614,0.09811818108714676,1.0543639136590033,0.07494135235654553,0.6172921383303125,0.7444444444444442,0.4665334151307241,0.8131181418338558,0.48041936790793827,0.2882523929925428,0.1467785165110736,0.371342415276086,0.36552566495970273,0.22926371161924658,0.31709503521801663,0.6044776119402985,0.2270927554690978,0.3302886854779441,0.33198313312870253,0.14197296325303677,0.40700042435341155,0.3001467145800474,0.7537878787878789,0.5083063509433213,0.13236295400739828,0.6351351351351352,0.6148648648648648,2.643267428846628,0.2587388159652979,346
2013-04-18,369,0.31744587636369115,0.17693189945349408,0.16863684481460517,0.29415148782812395,0.47388781431334603,0.0021766940046370076,0.6879699248120301,0.5105990251940273,0.1084308686665314,0.08326142464590525,0.30327738321737124,0.7076923076923076,0.18223871279438209,0.7797833935018049,0.01479893252697842,0.18842384329989392,0.09841782367477458,1.0316367742666532,0.09132821561289461,0.629389564963377,0.7,0.45124281317005477,0.8136204911120231,0.4872957490980794,0.2534050164853723,0.142187998346626,0.3511120176666449,0.3356783520790234,0.19847973090287935,0.31327065963501,0.6902985074626865,0.21490778973953684,0.3125640781272274,0.314817721026624,0.1361115239758749,0.3674253844116482,0.28006010144583215,0.7348484848484851,0.4934557542334329,0.1351535884093712,0.5945945945945946,0.5675675675675675,2.489291429577956,0.27102676425106864,330
2013-04-25,369,0.3238682777209787,0.1773243149756938,0.1658858111092396,0.299411143224372,0.4858616560744218,0.0018385105965866876,0.755639097744361,0.5162741648735953,0.10278085072811027,0.07980388232431568,0.2809126048683465,0.7,0.16889619251157129,0.7617328519855594,0.027014816339186037,0.1809164962896339,0.10053832381937178,1.011223388937389,0.10412489729935126,0.6367836063277577,0.6888888888888889,0.425860656287228,0.810606896193077,0.49282719291138966,0.22057585533017643,0.14644932890542844,0.3358310634999384,0.31184676696930946,0.1819747121530792,0.3036738630382223,0.6753731343283582,0.21175260998206547,0.29824817400012194,0.2953151189893758,0.12851342321255044,0.34279975663464635,0.24945149095187502,0.6893939393939394,0.4848347413798477,0.13070283600493215,0.6306306306306307,0.6081081081081081,2.3409840736750116,0.2714967529524661,327
2013-05-02,353,0.3309805722303336,0.17607907784631016,0.16390946207478718,0.3035456121576061,0.49608547480887877,0.0017194866651934592,0.736842105263158,0.5168082247473755,0.10186447921192154,0.0776235034942988,0.2605162467460775,0.7692307692307689,0.15856928317499475,0.7220216606498194,0.03841048472864439,0.17224500999924985,0.10520332332676174,0.9999999999,0.11029337360947944,0.6340838639367472,0.7666666666666666,0.4012738668010509,0.8039391309849973,0.4947180805703859,0.20271991923627808,0.15620219926319284,0.33480630358397545,0.29409436915192577,0.17867743788713936,0.28965678490315017,0.6455223880597014,0.21474106940828364,0.29585858172327306,0.28085737575812086,0.12186462175005819,0.34104024475707506,0.21771159565940001,0.7121212121212122,0.4881494640031401,0.11839591454993836,0.7027027027027027,0.6013513513513513,2.2335431828618924,0.25691273840491435,316
2013-05-09,346,0.3364800232816938,0.17233610411443578,0.16257542585330853,0.3065361388836241,0.5062171870682506,0.0019799425015351447,0.6992481203007519,0.5091855266506713,0.10785484686991309,0.0772408747534753,0.24676286849014045,0.746153846153846,0.154765666424018,0.740072202166065,0.04571946945398825,0.1631103767761164,0.11268502477604825,1.0026280486780608,0.10806180913021712,0.6177652830134015,0.748148148148148,0.3861245082379301,0.7936717931408614,0.49133849839102317,0.20886400186417797,0.16647179110850835,0.35422991194789555,0.28235125760573254,0.18539173288295524,0.27289787357354167,0.667910447761194,0.22121736064449427,0.31113460976825813,0.27687841869895524,0.11826305242446133,0.35652404387484804,0.19234620846971717,0.6666666666666667,0.5066256667822456,0.10230853982737365,0.6891891891891894,0.581081081081081,2.1813730328133443,0.23465902296763294,310
2013-05-16,330,0.3404528301834038,0.16663994800765258,0.16175133132006847,0.3088349933794703,0.5150594086764295,0.0026396583563915517,0.7142857142857142,0.4961617695087898,0.11801504180178801,0.07835946877966371,0.2387399445573714,0.7115384615384612,0.15582109188376636,0.6967509025270756,0.04877091460329469,0.15366218071139148,0.12144986859982243,1.0169297173725471,0.10072311845670079,0.5917641842706476,0.6962962962962962,0.3800752136938623,0.7806307795332992,0.483721353614591,0.23232203189735212,0.17228328612996396,0.38783574986128966,0.27601409168865176,0.19892142213528513,0.25638081250408173,0.6231343283582089,0.22944702249468207,0.33870241036532533,0.2810196917987592,0.11745453601955036,0.38024347123672575,0.17332143321810012,0.5113636363636365,0.5335674723144906,0.08768905265104798,0.6351351351351352,0.5202702702702703,2.1626201512593597,0.21477499544426185,296
2013-05-23,327,0.34358241033589465,0.15988632348122378,0.1613048080835353,0.31089443186660226,0.5238095238095237,0.0037006505092473867,0.6766917293233081,0.4819354946671259,0.1283806506056635,0.08047847909648043,0.23413817828169786,0.723076923076923,0.15877832526220081,0.55956678700361,0.04816786747578533,0.1439121542582289,0.1295128539080992,1.039365273271181,0.09283640433975504,0.5618822319142363,0.7185185185185186,0.3805437577094031,0.7658348091903566,0.47356525949510897,0.2624797220681717,0.16866186601614863,0.42624310060543746,0.2743461702161012,0.21607033085575084,0.24341559401770685,0.4402985074626865,0.2379259310248225,0.37040987996860686,0.2889745172950433,0.11859686661092805,0.4031908447789321,0.15871844846570227,0.45075757575757575,0.5597985962555622,0.07978579334155356,0.6666666666666667,0.5067567567567567,2.151627373474581,0.20730004513067277,277
2013-05-30,316,0.3465521874946038,0.15297094595489003,0.16099919926093675,0.31316673119986227,0.5318227871419361,0.005085680659076917,0.5676691729323309,0.4707052459409586,0.1349872601258565,0.08309710003664406,0.23064827265149407,0.6884615384615382,0.1606801340944921,0.5451263537906136,0.044513375198969585,0.1338720298697823,0.13488898190675114,1.0662057964411205,0.08896076881714443,0.5339210904753271,0.674074074074074,0.3849479160099054,0.7503026027297619,0.4625688283673055,0.288722785011291,0.1528829861018864,0.46007124746161754,0.2766107920034995,0.23380177719913137,0.2373122104373535,0.38432835820895517,0.2451499637360317,0.39810487804977157,0.2964362179243889,0.1208478377770994,0.4163584819793824,0.14661843678382458,0.40151515151515155,0.5761427549717656,0.0838471023427867,0.6216216216216217,0.4729729729729729,2.124793514188923,0.22227356058438955,277
2013-06-06,310,0.35004559176997674,0.14678952865167627,0.16018071080298113,0.31600246629439077,0.5395597310490929,0.0065447803857112755,0.5601503759398496,0.4666695654989775,0.1338704568373843,0.08571452539347169,0.22596093117346433,0.5923076923076922,0.15856928317499475,0.487364620938628,0.03841048472864439,0.12355353999920571,0.1355932506578641,1.0930196215044912,0.09365531440200692,0.5136824242681404,0.5222222222222221,0.39070546313592525,0.7350528797094555,0.4524306734852004,0.30043693326364695,0.1312231968742381,0.479939473711108,0.28207125586626436,0.24971705152656093,0.24138065408595843,0.3470149253731343,0.24961499597671488,0.41363529366645935,0.29909811617384185,0.1233652428480212,0.41351037383796996,0.13510257673362092,0.45454545454545453,0.5734236655400248,0.10261023020961779,0.4054054054054055,0.3918918918918919,2.0613019738877454,0.26484609766389633,268
2013-06-13,296,0.354530211831241,0.14200070786103813,0.15809126143593355,0.31934552122904414,0.5457308648798009,0.007698741155386078,0.5112781954887218,0.47241933686098997,0.12286961887128078,0.08803375236239508,0.21842864348050167,0.5846153846153843,0.15032935133113878,0.523465703971119,0.030769483405742065,0.11327274876890459,0.13048846593692387,1.115663186574543,0.10946180293491681,0.5050606218721385,0.4777777777777777,0.3954327809462932,0.7207014286367341,0.4443010185726928,0.2904276343093406,0.11220932265559874,0.47951911604436726,0.2898995576073373,0.26157693800978427,0.2569958120311687,0.4029850746268657,0.2505488501258786,0.41158083647157184,0.294195356564941,0.12546844143464597,0.3994972040675666,0.12315432423574424,0.4583333333333333,0.5463715599599469,0.12876806707768185,0.33333333333333337,0.3783783783783783,1.9532225543005535,0.3206128792164751,260
2013-06-20,277,0.359610302357801,0.1383148077447245,0.15397277135246545,0.32303807126518436,0.5505204015842313,0.008354965041190737,0.5451127819548873,0.48411480565809567,0.1070392887668482,0.09057299147760378,0.20905104630190335,0.5423076923076922,0.13720716255938603,0.51985559566787,0.023729618051187507,0.10456304722174836,0.12182865179786306,1.134410184580987,0.13085263332850816,0.5043209683854037,0.4259259259259259,0.39754067749246924,0.7062523090472717,0.437136531807214,0.26517937483482745,0.10436818739016507,0.4646897268043082,0.29890248310397505,0.26714221995309334,0.27779215092292564,0.4104477611940298,0.2501071330970821,0.3974486020499448,0.28513037150766196,0.1271230555378755,0.3819413292155578,0.11336622941028551,0.393939393939394,0.5053427348962004,0.1525024128236745,0.31081081081081086,0.33783783783783783,1.8205244853566516,0.37028029465202006,260
2013-06-27,277,0.36467429565286213,0.1352050740664381,0.14742025183771834,0.32692231917535075,0.554665192963065,0.008453873234500912,0.5488721804511278,0.49630855640262744,0.09323780071940568,0.09405425694510239,0.19948956249315558,0.573076923076923,0.1212903521484574,0.4548736462093862,0.01973737569932854,0.09926215831331531,0.11271563686422748,1.1510158180803667,0.1502828633474781,0.5058214730627897,0.47407407407407404,0.39563856767027006,0.6903066473065214,0.42934549275536615,0.2345963962782922,0.11369500963534468,0.4443829105335795,0.30779551437126695,0.2649670173846412,0.2954690322765714,0.3470149253731343,0.2511773945290634,0.3794775065816758,0.2768474154464736,0.12845627294250972,0.36846510628763873,0.10923311813277548,0.4393939393939395,0.4646000040679916,0.16399506781750928,0.37387387387387383,0.43243243243243246,1.6840380686028933,0.3945547338726576,258
2013-07-04,268,0.36911061130961986,0.13214475405435944,0.13944107708030185,0.3309394460653614,0.5600073685180069,0.008016304883645813,0.49248120300751874,0.5035531769000978,0.08832348867807194,0.099199561892093,0.19140561560085118,0.569230769230769,0.10466655538707381,0.48375451263537894,0.021239243384513024,0.09920780499918369,0.10625125185542039,1.1675235001285431,0.16020755123189712,0.5039201453760913,0.47407407407407404,0.3883358659015921,0.671465570839725,0.41933618098375125,0.20858294007792022,0.1360585837540016,0.42753027338742133,0.3152941342739921,0.2567787928907624,0.301725817607448,0.4029850746268657,0.2566471869308431,0.3659064736433564,0.27429074257630925,0.12959528193044623,0.3643239546860624,0.11424981467468642,0.32954545454545464,0.43840617977329077,0.15691983921085073,0.38288288288288286,0.45945945945945943,1.5570088178224273,0.38069955876655726,256
2013-07-11,260,0.37251819757703775,0.12872642861471317,0.13139571309449916,0.3354266220298765,0.5635995210463296,0.007171813531938512,0.5075187969924813,0.5019635508793523,0.09710327650465311,0.10642939241146387,0.1859458520699871,0.5153846153846153,0.08927809768671136,0.38628158844765337,0.029769761199680556,0.10522744987707688,0.10459092646975576,1.1855961320818615,0.15578455802591196,0.49450716906650155,0.43703703703703695,0.37520483595270626,0.6490725952619094,0.4060671841503656,0.19467680601439363,0.16479609872221057,0.4210378353583446,0.320506744417866,0.24509834599851593,0.2911176870013582,0.29850746268656714,0.26850504240489736,0.3630008872462742,0.28088538458809675,0.1305841108971324,0.3653055463783277,0.13005328331446542,0.393939393939394,0.43681906699356143,0.13891856313193585,0.32882882882882886,0.4054054054054054,1.4471133452810594,0.34220602088887264,255
2013-07-18,260,0.37533804742208865,0.1250200192238149,0.12464462442818647,0.34081998861903884,0.5670074606244815,0.0062302823735393914,0.4172932330827067,0.4939037614051724,0.11617844783480247,0.1149581210648345,0.18219781201249902,0.523076923076923,0.07648605764102645,0.45848375451263534,0.043215683189262,0.11410751362638394,0.10610450099219548,1.204463669313344,0.14298295670303407,0.4796014262544545,0.4777777777777777,0.3596691368347418,0.6254407868276644,0.3906983233819341,0.1909500269452321,0.19324474313784823,0.42370927662571756,0.32411342307172397,0.23244647493378195,0.26962309518801675,0.3619402985074627,0.2851434121450993,0.3691319287615684,0.2939794821586008,0.13113415192334665,0.3648306152701819,0.1508490467543997,0.40151515151515155,0.4530764343380589,0.12112508323057958,0.3783783783783784,0.45270270270270274,1.3601329875994126,0.29912234451914865,248
2013-07-25,258,0.37822168882251805,0.12121478396497865,0.12010610835572755,0.34755570113858525,0.5704154002026343,0.005466972852512626,0.47744360902255645,0.48330019075885206,0.14009887658615983,0.12369859176130638,0.17873425947538707,0.4346153846153846,0.06750620396643092,0.45848375451263534,0.05855181611285504,0.12162415681209648,0.10821541468661278,1.2225717843345547,0.13047462304085145,0.46275397343825314,0.37407407407407406,0.34611527690320054,0.6036256010411531,0.3749397280804334,0.19310819397273493,0.21588220965114518,0.4323226936250659,0.32718716809502757,0.22106876219604893,0.2460763154675989,0.3656716417910447,0.3040557312442027,0.3806972621845457,0.3094019535853477,0.1308736374519659,0.3563198961839906,0.1689847652976637,0.42424242424242437,0.4762110409676773,0.1146732429099876,0.2882882882882883,0.41216216216216217,1.299386509657737,0.2714967529524661,252
2013-08-01,256,0.381820624336048,0.11749997945704238,0.11692978645860941,0.35568235120303804,0.57299438150502,0.005075504654133198,0.46616541353383467,0.4740792195750954,0.16341443618396545,0.1315636494887843,0.17412795781454454,0.49615384615384595,0.06355430537933726,0.48375451263537894,0.07275296741690707,0.12355353999920571,0.10834710891273769,1.2381791512514966,0.12693143281695207,0.44751586733314025,0.4407407407407407,0.33892976356574644,0.5866824923467506,0.36050152764784116,0.19685689839463594,0.23174820674354946,0.4436561811793249,0.33080097649754814,0.21210992239138587,0.2293116213816605,0.3880597014925373,0.3227354304895367,0.3940945145280619,0.32298171666679376,0.12943079992586703,0.3350779392952439,0.1768081008514899,0.4356060606060607,0.4952556474645472,0.12747278717632549,0.33333333333333337,0.5,1.2675735765427676,0.27360469949435073,247
2013-08-08,255,0.386425004495055,0.11397387506650869,0.11382311157839964,0.36369826190649235,0.5749286174818091,0.0051736374557213895,0.49248120300751874,0.4693168751811642,0.18168567742892117,0.1378199019068671,0.1672580153527768,0.4807692307692306,0.06529431832213128,0.49097472924187724,0.08348388966130799,0.11705826272182573,0.10466711401757478,1.2498026769426147,0.1383095545261258,0.4364611025241876,0.44444444444444436,0.3413000581725456,0.5763957651424578,0.3485487101804525,0.19875553567763915,0.24102294713796185,0.4548682350038431,0.3351802102794337,0.20643945374888134,0.22554642714535167,0.4029850746268657,0.3386521941076923,0.40633787703574953,0.3311206738193453,0.12647701932714905,0.3039445582543183,0.16906021780905678,0.49621212121212116,0.5016449093950833,0.15453706732429107,0.3423423423423424,0.41891891891891886,1.26591976157151,0.29663055355425005,252
2013-08-15,248,0.3908794446303876,0.11037078236367814,0.10949353655666627,0.36971418577404336,0.5766786405084274,0.005704083643641029,0.5075187969924813,0.4686877609717161,0.19451585926947845,0.14314901086804188,0.15822891717055704,0.5153846153846153,0.07118295836354527,0.555956678700361,0.09116911809197831,0.1048466813643898,0.09831931839308039,1.2575628977807265,0.1597023270565998,0.42825542594354077,0.47037037037037027,0.3516174342893774,0.5694651204614141,0.33806569726482705,0.19877871943008518,0.24388664298998625,0.46463894954585294,0.33715968672904006,0.20492685428076024,0.23053071099579248,0.4552238805970149,0.3491807078836051,0.4169075981691144,0.33251266443399874,0.12185626579479891,0.26764338275217847,0.1500562905073224,0.40151515151515155,0.49642107150087467,0.18765533612823682,0.3648648648648648,0.44594594594594594,1.2861774098303032,0.3259859130753606,253
2013-08-22,252,0.3936671953375397,0.10633402639875555,0.10264851423497712,0.371840875330788,0.5792576218108132,0.006597710430870141,0.5789473684210527,0.47101612621067107,0.20251891729095106,0.1485864027843956,0.1474514927969412,0.5307692307692307,0.07912512971188979,0.4548736462093862,0.09692313375513062,0.09101359152391064,0.09119169941848515,1.2620834769979776,0.18348738177611634,0.4205875225016433,0.47407407407407404,0.36707411800276457,0.5613191082305966,0.32749176973341765,0.19775486742928527,0.24051950683342438,0.4720288185324104,0.3327265868505651,0.2084416217823844,0.23739759184369746,0.3731343283582089,0.35167190673604676,0.425900453637988,0.32642451227016533,0.11545565626137955,0.23089804156316984,0.12650499737324972,0.3674242424242425,0.4830282742184132,0.21861684636251544,0.3873873873873874,0.45945945945945943,1.3185563520939112,0.3470823762469948,261
2013-08-29,247,0.39327150721200077,0.10150693002522981,0.09253289248827046,0.36818908310181975,0.5816523901630282,0.007779210300160582,0.47368421052631593,0.47512621769206415,0.2063087876941524,0.15516750271951119,0.13533657210653743,0.6076923076923075,0.0870257365754763,0.4296028880866426,0.10186041735355283,0.07965378928431599,0.08517223237716198,1.2640674967002221,0.20204234981473146,0.4111460773258791,0.5333333333333334,0.38486233563619043,0.5473862794367708,0.3152662074993857,0.19651239774570162,0.23169760724027266,0.4760983360937201,0.3178680924978958,0.21669693075338398,0.23928018896185188,0.34328358208955223,0.3434767263013607,0.4334132339451813,0.3121230409624889,0.10716230790800263,0.1984321648365659,0.10511501603177198,0.35227272727272724,0.4649106579841904,0.23921085080147964,0.436936936936937,0.5135135135135135,1.3522950400526417,0.345331541504581,263
